Restaurant,Category,Item Name,Description,Price,Dietary Tags
Milano Pizza,Danger Zone Subs,24) Mama Mia Sub,"Steak, bacon, French fries, onions, peppers, mushrooms, mozzarella cheese, mayo",,
Milano Pizza,Danger Zone Subs,25) Big City Sub,"Toasted garlic bread, chicken, bacon, mozzarella cheese & French fries",,
Milano Pizza,Danger Zone Subs,26) MIT Sub,"Chicken, mozzarella sticks, fries, marinara sauce, melted mozzarella cheese",,
Milano Pizza,Danger Zone Subs,27) TNT Sub,"Toasted garlic bread, chicken tender, mozzarella sticks, fries, melted mozzarella cheese",,
Milano Pizza,Danger Zone Subs,28) BU Sub,"Smoked turkey, bacon, ham, lettuce, tomatoes, chipotle mayo",,
Milano Pizza,Danger Zone Subs,29) Heart Attack Sub,"Cheeseburger, chicken cutlet, mozzarella sticks, fries, bacon, jalapeno cheese sauce, chipotle mayo",,
Milano Pizza,Danger Zone Subs,30) The Big Ticket Sub,"Philly steak, ground hamburger, salami, waffle fries, mac & cheese wedges with queso cheese, toasted roll",,
Milano Pizza,Danger Zone Subs,31) Salem Sub,"Spicy fried chicken, bacon, provolone cheese, buffalo chip fries, jalapeno ranch sauce",,spicy
Milano Pizza,Meat Rolls,32) Al Pacino Special Roll,"Fresh tomatoes, fresh basil, fresh mozzarella cheese, prosciutto, & balsamic",,
Milano Pizza,Meat Rolls,33) Beef Shawarma Roll,"Marinated beef, romaine lettuce, tomatoes, onions, cucumbers, pickles, homemade tahini sauce with a choice of hummus or tzatziki sauce",,
Milano Pizza,Meat Rolls,34) Chicken Shawarma Roll,"Marinated grilled chicken, romaine lettuce, tomatoes, onions, cucumbers, pickles, homemade tahini sauce",,
Milano Pizza,Meat Rolls,35) Chicken Kabob Roll,"Marinated grilled chicken, sauteed peppers, onions, tomatoes, roasted red peppers, hummus, tahini sauce & cucumbers",,
Milano Pizza,Meat Rolls,36) Honey Mustard Chicken Roll,"Marinated grilled chicken, roasted red peppers, tomatoes, lettuce & honey mustard",,
Milano Pizza,Meat Rolls,37) Chicken Ranch Roll,"Marinated grilled chicken, roasted red peppers, cucumbers, lettuce & ranch dressing",,
Milano Pizza,Meat Rolls,38) Greek Chicken Roll,"Marinated grilled chicken, feta cheese, lettuce, tomatoes, onions, cucumbers, carrots, black olives & Greek dressing",,
Milano Pizza,Meat Rolls,39) Tuna Salad Roll,"White tuna mixed with celery, lettuce, tomatoes & honey mustard",,
Milano Pizza,Meat Rolls,40) Turkey Avocado Roll,"Turkey, avocado, lettuce, tomatoes, & honey mustard",,
Milano Pizza,Meat Rolls,41) Smoked Turkey BLT Roll,"Bacon, lettuce, tomatoes & mayo",,
Milano Pizza,Meat Rolls,42) Caesar Buffalo Chicken Roll,"Marinated buffalo grilled chicken, lettuce, croutons, tomatoes, shredded parmesan cheese, & Caesar dressing",,
Milano Pizza,Meat Rolls,43) Ozzy's Special Roll,"Grilled chicken, French fries, lettuce, mayo, ketchup",,
Milano Pizza,Meat Rolls,44) Spicy Buffalo Chicken Roll,"Marinated fried chicken, blue cheese, lettuce, tomatoes",,spicy
Milano Pizza,Meat Rolls,45) BBQ Chicken Roll,"BBQ fried chicken, lettuce, tomatoes, onions",,
Milano Pizza,Veggie Rolls,46) Humus Roll,"Ground chic peas, parsley, homemade tahini sauce, garlic spice, lettuce, tomatoes, onions, pickles, cucumbers, olive oil",,
Milano Pizza,Veggie Rolls,47) Milano Roll,"Fresh tomatoes, fresh mozzarella cheese, fresh basil, balsamic vinaigrette dressing",,
Milano Pizza,Veggie Rolls,48) Greek Roll,"Feta cheese, romaine lettuce, tomatoes, onions, cucumbers, carrot, black olives, Greek dressing",,
Milano Pizza,Veggie Rolls,49) Caesar Roll,"Romaine lettuce, tomatoes, shredded parmesan cheese, croutons & great Caesar dressing",,
Milano Pizza,Veggie Rolls,50) Avocado Fresh Mozzarella Roll,"Fresh mozzarella cheese, avocado, romaine lettuce, tomatoes, honey mustard dressing",,
Milano Pizza,Milano Sandwiches,With your choice of bread. All sandwiches served with potato chips.,,,
Milano Pizza,Milano Sandwiches,51) BBQ Pulled Porker Sandwich,"Hickory smoked BBQ sauce, melted mozzarella cheese on gourmet brioche roll",,
Milano Pizza,Milano Sandwiches,52) Pastrami Sandwich,"Mustard, sauteed onions & provolone cheese",,
Milano Pizza,Milano Sandwiches,53) Turkey Avocado Sandwich,"Deli sliced smoked turkey, avocado, lettuce, tomatoes & honey mustard",,
Milano Pizza,Milano Sandwiches,54) Turkey BLT Sandwich,"Bacon, lettuce, tomatoes & mayo",,
Milano Pizza,Milano Sandwiches,55) BLT Sandwich,"Bacon, lettuce, tomatoes & mayo",,
Milano Pizza,Milano Sandwiches,56) Tuna Melt Sandwich,"All white tuna with melted cheese, lettuce, tomatoes, & pickles",,
Milano Pizza,Milano Sandwiches,57) Smoked Turkey Melt Sandwich,"Deli sliced turkey, swiss cheese, honey mustard, lettuce & tomatoes",,
Milano Pizza,Milano Sandwiches,58) Fresh Tomato Basil Sandwich,"Fresh mozzarella cheese, fresh tomatoes, fresh basil & balsamic vinaigrette dressing",,
Milano Pizza,Milano Sandwiches,59) Al Pacino Sandwich,"Fresh tomatoes, fresh basil, fresh mozzarella cheese, prosciutto, balsamic",,
Milano Pizza,Milano Sandwiches,60) Chicken Parm Sandwich,"With homemade marinara, melted mozzarella cheese, Romano cheese served only on gourmet brioche roll",,
Milano Pizza,Milano Sandwiches,61) Eggplant Parm Sandwich,"With homemade marinara, melted mozzarella cheese, Romano cheese served only on gourmet brioche roll",,
Milano Pizza,Milano Sandwiches,62) Meatball Parm Sandwich,"With homemade marinara, melted mozzarella cheese, Romano cheese served only on gourmet brioche roll",,
Milano Pizza,Milano Sandwiches,63) Fresh Grilled Chicken Sandwich,"Lettuce, tomatoes, BBQ sauce on a gourmet brioche roll",,
Milano Pizza,Milano Sandwiches,64) Gyro,"Homemade yogurt sauce, tomatoes, red onions, served on gyro bread",,
Milano Pizza,Milano Specialty Subs,65) Al Pacino Sub,"Fresh tomatoes, fresh basil, fresh mozzarella cheese, prosciutto, balsamic vinaigrette dressing",,
Milano Pizza,Milano Specialty Subs,66) Chicken Parm Sub,"Chicken, parmesan, and classic cheese",,
Milano Pizza,Milano Specialty Subs,67) Chicken Cutlet Sub,"Lettuce, tomatoes, onions, mayo",,
Milano Pizza,Milano Specialty Subs,68) BBQ Chicken Cutlet Sub,"Fried chicken, lettuce, tomatoes, onions",,
Milano Pizza,Milano Specialty Subs,69) Marinated Grilled Chicken Sub,"Lettuce, tomatoes, onions, mayo",,
Milano Pizza,Milano Specialty Subs,70) Buffalo Chicken Sub,"Fried chicken, lettuce, tomatoes, blue cheese",,
Milano Pizza,Milano Specialty Subs,71) Chicken Bomb Sub,"Onions, peppers, mushrooms & cheese",,
Milano Pizza,Milano Specialty Subs,72) Chicken Honey Mustard Sub,"Lettuce, tomatoes, roasted red peppers",,
Milano Pizza,Milano Specialty Subs,73) Smoked Turkey BLT Sub,"Lettuce, tomatoes, mayo",,
Milano Pizza,Milano Specialty Subs,74) White Tuna Salad Sub,"Lettuce, tomatoes, onions, pickles, mayo",,
Milano Pizza,Milano Specialty Subs,75) Ham & Cheese Sub,"Lettuce, tomatoes, onions, mayo",,
Milano Pizza,Milano Specialty Subs,76) Italian Sub,"Lettuce, tomatoes, onions, mayo, pickles",,
Milano Pizza,Milano Specialty Subs,77) Vegetarian Cold Sub,"Lettuce, tomatoes, onions, cucumbers, carrot, salt, peppers, olive oil, vinegar",,vegetarian
Milano Pizza,Milano Specialty Subs,78) Vegetarian Hot Sub,"Grilled onions, peppers, mushrooms, broccoli, carrot, black olives, spinach, house seasoning with melted mozzarella cheese",,vegetarian; spicy
Milano Pizza,Milano Specialty Subs,79) Steak & Cheese Sub,,,
Milano Pizza,Milano Specialty Subs,80) Pepper Steak & Cheese Sub,,,
Milano Pizza,Milano Specialty Subs,"81) Steak, Onion & Cheese Sub",,,
Milano Pizza,Milano Specialty Subs,82) Steak Bomb Sub,"Pepperoni, onions, peppers, mushrooms & cheese",,
Milano Pizza,Milano Specialty Subs,83) Cheeseburger Sub,"Certified Angus beef, lettuce, tomatoes, onions, pickles, mayo",,
Milano Pizza,Milano Specialty Subs,84) Pastrami Sub,"Old neighborhood mustard, sauteed onions & provolone cheese",,
Milano Pizza,Milano Specialty Subs,85) Meatball Parm Sub,Topped with homemade meatballs and parmesan cheese,,
Milano Pizza,Milano Specialty Subs,88) Eggplant Parm Sub,,,
Milano Pizza,Milano Specialty Subs,87) BLT Sub,"Bacon, lettuce, tomatoes, mayo",,
Milano Pizza,Milano Specialty Subs,"88) Steak, Mushroom & Cheese Sub",,,
Milano Pizza,MIlano Burgers,Certified angus beef. Add Fries for an additional charge.,,,
Milano Pizza,MIlano Burgers,89) Revolution Burger,"Jalapeno ranch sauce, bacon, buffalo waffle fries, lettuce, tomatoes, onions",,
Milano Pizza,MIlano Burgers,90) Bacon Beer Ring Burger,"Bacon, Swiss cheese, burger, beer battered onion rings, grilled mushrooms, lettuce, tomatoes & mayo",,
Milano Pizza,MIlano Burgers,91) Gyro Burger,"Cheeseburger, beef & lamb gyro meat topped with French fries, tomatoes, red onions, mustard & tzatziki sauce",,
Milano Pizza,MIlano Burgers,92) Buffalo Burger,"Buffalo bacon cheeseburger topped with buffalo waffle fries, lettuce, tomatoes, onions & bleu cheese",,
Milano Pizza,MIlano Burgers,93) Wafflelicious Burger,"Cheeseburger topped with waffle fries, lettuce, tomatoes, pickles, mustard, ketchup & mayo",,
Milano Pizza,MIlano Burgers,94) Double Cheeseburger,"Lettuce, tomatoes, onions, mayo on a roll",,
Milano Pizza,MIlano Burgers,95) Cheeseburger,"Lettuce, tomatoes, onions, mayo",,
Milano Pizza,Milano Gourmet Pasta,"Served with garlic bread & choice of gnocchi, curly or linguine pasta.",,,
Milano Pizza,Milano Gourmet Pasta,114) Tuscany Pasta,"Curly pasta sauteed in garlic butter sauce with onions, chicken, sausage, pepperoni, mushrooms, broccoli & sprinkled with parmesan cheese on top & with love",,
Milano Pizza,Milano Gourmet Pasta,116) Cheese Ravioli,Pasta with homemade marinara sauce & cheese,,
Milano Pizza,Milano Gourmet Pasta,117) Chicken Cacciatore Pasta,"Pasta, chicken, sauteed onions, peppers, mushrooms, garlic & homemade marinara sauce",,
Milano Pizza,Milano Gourmet Pasta,118) Florence Style Pasta,"Pasta, chicken with fresh garden vegetables, sauteed in pink sauce",,
Milano Pizza,Milano Gourmet Pasta,119) Mediterranean Pasta,"Chicken with fresh garden vegetables, creamy pesto sauce, tossed with pasta",,
Milano Pizza,Milano Gourmet Pasta,120) Vegetarian Alfredo Pasta,"Served with curly pasta, fresh spinach, fresh broccoli, fresh mushrooms",,vegetarian
Milano Pizza,Milano Gourmet Pasta,121) Milano Special Pasta,Curly pasta and jalapeno cheese with buffalo chicken tender,,
Milano Pizza,Milano Gourmet Pasta,122) Blue Sea Pasta,"Sauteed shrimp, garlic butter, fresh mushrooms, fresh spinach, snow pea, tri color tortellini",,
Milano Pizza,Milano Gourmet Pasta,123) Mac N Cheese,,,
Milano Pizza,Milano Gourmet Pasta,124) Veggie Pasta,,,vegetarian
Milano Pizza,Milano Specialty Pasta,"Served with garlic bread & choice of potato gnocchi, curly or linguine pasta.",,,
Milano Pizza,Milano Specialty Pasta,125) Homemade Marinara Pasta,,,
Milano Pizza,Milano Specialty Pasta,126) Homemade Eggplant Parm Pasta,,,
Milano Pizza,Milano Specialty Pasta,128) Homemade Meatball Parm Pasta,,,
Milano Pizza,Dinners,129) Chicken Kabob,"Sauteed onions, green peppers, tomatoes, roasted red peppers",,
Milano Pizza,Dinners,130) Fresh Chicken Wings,"Buffalo, honey mustard, BBQ or sweet & spicy",,spicy
Milano Pizza,Dinners,131) Chicken Fingers,"Buffalo, honey mustard, BBQ or sweet & spicy",,spicy
Milano Pizza,Dinners,132) Beef Shawarma,"Lettuce, tomatoes, onions, pickles, tahini sauce & choice of hummus, or homemade tzatziki sauce",,
Milano Pizza,Dinners,133) Chicken Shawarma,"Lettuce, tomatoes, onions, pickles, tahini sauce & choice of hummus, or homemade tzatziki sauce",,
Milano Pizza,Dinners,134) Chicken Quesadilla,"Sauteed onions, peppers",,
Milano Pizza,Dinners,135) Buffalo Chicken Quesadilla,"Onion, peppers & cheese",,
Milano Pizza,Desserts,151) Homemade Fried Dough,"Fried dough pastries made of wheat flour, fried and sprinkled with sugar",,
Milano Pizza,Desserts,152) Pecan Turtle Cheese Cake,,,
Milano Pizza,Desserts,153) Cannoli,"Delicious tube of fried dough, filled with a sweet, creamy ricotta filling",,
Milano Pizza,Desserts,154) Carrot Cake,,,
Milano Pizza,Desserts,155) Fudgy Wudgy Chocolate Cake,,,
Milano Pizza,Beverages,Soda,Nothing like a cold soda to go with your pizza,,
Milano Pizza,Beverages,Snapple,,,
Milano Pizza,Beverages,Powerade,,,
Milano Pizza,Beverages,Your Order,,,
Milano Pizza,Beverages,Delivery,,,
Milano Pizza,Beverages,45 - 60 min,,,
Milano Pizza,Beverages,Pickup,,,
Milano Pizza,Beverages,15 - 30 min,Location Icon,,
Milano Pizza,Beverages,No address,Add address Your cart is empty Your cart is empty,,
Milano Pizza,Beverages,Paper Rip,,,
Milano Pizza,"Brighton, MA 02135",Get Directions,,,
Milano Pizza,10:30 Am-1:00 Am,Full Hours,,,
Milano Pizza,10:30 Am-1:00 Am,open now,,,
Milano Pizza,10:30 Am-1:00 Am,Shop is,,,
Milano Pizza,10:30 Am-1:00 Am,open,,,
Land of Fire Pizzeria,Deals and Coupons,Special #1,,,
Land of Fire Pizzeria,Deals and Coupons,2 small cheese pizzas.,,,
Land of Fire Pizzeria,Deals and Coupons,Deal,,,
Land of Fire Pizzeria,Deals and Coupons,Special #2,,,
Land of Fire Pizzeria,Deals and Coupons,2 large cheese pizzas.,,,
Land of Fire Pizzeria,House Favorites,These are the shop recommendations for a great meal experience.,Arrow Left Icon Right Arrow Plain Cheese Pizza Classic cheese or create your own pizza,,
Land of Fire Pizzeria,Pizza,Best Seller,Plain Cheese Pizza Classic cheese or create your own pizza,,
Land of Fire Pizzeria,Specialty Pizza,100 BBQ Chicken Pizza,,,
Land of Fire Pizzeria,Specialty Pizza,100 Buffalo Chicken Pizza,,,
Land of Fire Pizzeria,Specialty Pizza,101 Fresh Garden Vegetable Pizza,"Fresh spinach, broccoli, onions, green peppers, fresh diced tomatoes, oregano herbs & 3 blend cheese",,
Land of Fire Pizzeria,Specialty Pizza,102 Mexican Fajita Pizza,"Fresh diced tomatoes, fresh white sliced onions, cherry jalapenos, grilled chicken, romano cheese & three pieces blend cheese",,
Land of Fire Pizzeria,Specialty Pizza,103 Greek Island Pizza,"Fresh spinach, sliced black olives, chopped garlic, fresh diced tomatoes, feta cheese, oregano herbs & three blend cheese",,
Land of Fire Pizzeria,Specialty Pizza,104 California Veggie Supreme Pizza,"Fresh white sliced onions, fresh diced tomatoes, sliced black olives, fresh broccoli, roasted red peppers, cooked eggplant, oregano herbs, & three pieces blend cheese",,vegetarian
Land of Fire Pizzeria,Specialty Pizza,105 Steak Work's Pizza,"Lean chopped grilled steak, grilled mushrooms, grilled green peppers, grilled onions & three pieces blend cheese",,
Land of Fire Pizzeria,Specialty Pizza,106 Margarita Pizza,"Without red sauce. Homemade pesto base, fresh chopped tomatoes, chopped garlic, fresh mozzarella cheese, romano cheese & three pieces blend cheese",,
Land of Fire Pizzeria,Specialty Pizza,107 House Special Pizza,"Pepperoni, mushrooms, green peppers, hamburger, onions, sausage, tomatoes & three blend cheese. Contains pork ingredients",,
Land of Fire Pizzeria,Specialty Pizza,108 All Meat Pizza,"Pepperoni, hamburger, sausage, bacon, turkey, ham & three pieces blend cheese. Contains pork ingredients",,
Land of Fire Pizzeria,Specialty Pizza,109 Hawaiian Alloha Pizza,"Diced fresh pineapple, ham, bacon & three pieces blend cheese. Contains pork ingredients",,
Land of Fire Pizzeria,Specialty Pizza,110 Bacon & Chicken Pizza,"Bacon, grilled chicken & three blend cheese with ranch dressing. Contains pork ingredients",,
Land of Fire Pizzeria,Specialty Pizza,111 Cry Baby Pizza,"Without red sauce. A blue cheese base with fresh white sliced onions, buffalo boneless chicken & a little oregano herb. You'll love it",,
Land of Fire Pizzeria,Specialty Pizza,112 The Gobbler Pizza,"Without red sauce. Alfredo sauce base, grilled chicken, fresh broccoli, roasted red peppers topped with three pieces blend cheese",,
Land of Fire Pizzeria,Specialty Pizza,113 Snow White Pizza,"Without red sauce. Virgin olive oil, oregano herbs, feta cheese, artichoke, white sliced onions & three pieces blend cheese",,
Land of Fire Pizzeria,Pizza by the Slice,Cheese Pizza Slice,,,
Land of Fire Pizzeria,Flatbread Pizza,Plain Cheese Flatbread,,,
Land of Fire Pizzeria,Homemade Hearty Soups,Ukraine Style Borsch Soup,Ukraine style borsch comes with meat and is served with homemade bread,,
Land of Fire Pizzeria,Fresh Salads,All salads are served with homemade bread & your choice of dressing.,,,
Land of Fire Pizzeria,Fresh Salads,401 Garden Salad,"Iceberg lettuce, mixed greens, tomatoes, cucumbers, green peppers, carrots, red cabbage, onions, pepperoncini & olives",,
Land of Fire Pizzeria,Fresh Salads,402 Greek Salad,Garden salad with feta cheese,,
Land of Fire Pizzeria,Fresh Salads,404 Caesar Salad,"Romaine lettuce, croutons & parmesan cheese",,
Land of Fire Pizzeria,Fresh Salads,405 Antipasto Salad,"Garden salad topped with ham, salami, roast beef & cheese",,
Land of Fire Pizzeria,Side Orders,French Fries,"Our delicious French fries are deep fried 'till golden brown, with a crunchy exterior and a light fluffy interior. Seasoned to perfection!",,
Land of Fire Pizzeria,Buffalo Style Chicken Wings,Served with bleu cheese and celery.,Buffalo Chicken Wings,,
Land of Fire Pizzeria,Buffalo Style Chicken Tenders,Served with bleu cheese and celery. Includes hot and mild flavors.,Buffalo Chicken Tenders,,spicy
Land of Fire Pizzeria,Calzones,Cheese Calzone,Made with ricotta cheese and mozzarella,,
Land of Fire Pizzeria,Pita Roll Ups,Let us do the wrap & roll for you.,,,
Land of Fire Pizzeria,Pita Roll Ups,200 Mediterranean Roll Up,"Lettuce, tomatoes, cucumbers, olives, Feta cheese, onions & creamy Greek dressing. Vegetarian",,vegetarian
Land of Fire Pizzeria,Pita Roll Ups,201 Ceasar Salad Roll Up,"Romaine lettuce, grated cheese, croutons, Caesar dressing. Vegetarian",,vegetarian
Land of Fire Pizzeria,Pita Roll Ups,202 Grilled Chicken Caesar Salad Roll Up,Our Caesar salad roll-up with chicken,,
Land of Fire Pizzeria,Pita Roll Ups,203 Fried Hot Buffalo Chicken Roll Up,"Blue cheese, lettuce, tomatoes & onions",,spicy
Land of Fire Pizzeria,Pita Roll Ups,204 Homemade Falafel Hummus Roll Up,"Lettuce, tomatoes, onions, and cucumbers. Vegetarian",,vegetarian
Land of Fire Pizzeria,Pita Roll Ups,205 Chicken BLT Roll Up,"Grilled chicken, bacon, lettuce, tomatoes & mayonnaise",,
Land of Fire Pizzeria,Pita Roll Ups,206 Grilled Chicken Spinach Roll Up,"With feta cheese, fried onions, mushrooms, greek dressing",,
Land of Fire Pizzeria,Pita Roll Ups,207 Homemade Chicken Salad & Bacon Roll Up,Lettuce & tomatoes,,
Land of Fire Pizzeria,Pita Roll Ups,208 Turkey & Avocado Roll Up,"Bacon, lettuce, tomatoes & mayonnaise",,
Land of Fire Pizzeria,Pita Roll Ups,209 Homemade Tuna Roll Up,"Lettuce, tomatoes & onions",,
Land of Fire Pizzeria,Pita Roll Ups,"210 Eggplant, Roasted Peppers, Fresh Mozzarella","Pesto sauce, lettuce & tomatoes",,
Land of Fire Pizzeria,Roll Up Specials,"Hummus, pesto or sun-dried tomato paste.","Smoked Turkey, Fresh Mozzarella, Roasted Peppers Roll Up",,
Land of Fire Pizzeria,Sandwich Specials,301 Smoked Turkey Sandwich,"With mayo, lettuce & tomatoes, American cheese",,
Land of Fire Pizzeria,Sandwich Specials,303 Chicken Salad Sandwich,"With mayo, lettuce, tomatoes",,
Land of Fire Pizzeria,Sandwich Specials,302 Ham & Cheese Sandwich,"Mayo, lettuce, tomatoes",,
Land of Fire Pizzeria,Sandwich Specials,307 Caprese Sandwich,"Fresh mozzarella, pesto sauce & tomatoes",,
Land of Fire Pizzeria,Sandwich Specials,304 BLT Mayo Sandwich,,,
